Time,TC Compressor - SP,TC Compressor - PV,TC Compressor - OP,pv_delta,op_delta
31020,33.2023,33.2023,44.63,-0.0657,0.0022
31080,33.2023,33.2023,44.63,-0.0657,0.0022
31140,33.2023,33.2023,44.63,-0.0657,0.0022
31200,33.2023,33.2023,44.63,-0.0657,0.0022
31260,33.2023,33.2023,44.63,-0.0657,0.0022
31320,33.2023,33.2023,44.63,-0.0657,0.0022
31380,33.2021,33.2021,44.63,-0.0659,0.0022
31440,33.2019,33.2019,44.63,-0.0661,0.0022
31500,33.2018,33.2018,44.63,-0.0662,0.0022
31560,33.2018,33.2018,44.63,-0.0662,0.0022
31620,33.2019,33.2019,44.63,-0.0661,0.0022
31680,33.202,33.202,44.63,-0.066,0.0022
31740,33.2022,33.2022,44.63,-0.0658,0.0022
31800,33.2024,33.2024,44.63,-0.0656,0.0022
31860,33.2025,33.2025,44.63,-0.0655,0.0022
31920,33.2025,33.2025,44.63,-0.0655,0.0022
31980,33.2026,33.2026,44.63,-0.0654,0.0022
32040,33.2025,33.2025,44.63,-0.0655,0.0022
32100,33.2025,33.2025,44.63,-0.0655,0.0022
32160,33.2025,33.2025,44.63,-0.0655,0.0022
32220,33.2025,33.2025,44.63,-0.0655,0.0022
32280,33.2025,33.2025,44.63,-0.0655,0.0022
32340,33.2025,33.2025,44.63,-0.0655,0.0022
32400,33.2025,33.2025,44.63,-0.0655,0.0022
32460,33.2025,33.2025,44.63,-0.0655,0.0022
32520,33.2024,33.2024,44.63,-0.0656,0.0022
32580,33.2025,33.2025,44.63,-0.0655,0.0022
32640,33.2024,33.2024,44.63,-0.0656,0.0022
32700,33.2024,33.2024,44.63,-0.0656,0.0022
32760,33.2024,33.2024,44.63,-0.0656,0.0022
32820,33.2024,33.2024,44.63,-0.0656,0.0022
32880,33.2025,33.2025,44.63,-0.0655,0.0022
32940,33.2025,33.2025,44.63,-0.0655,0.0022
33000,33.2025,33.2025,44.63,-0.0655,0.0022
33060,33.2025,33.2025,44.63,-0.0655,0.0022
33120,33.2025,33.2025,44.63,-0.0655,0.0022
33180,33.2025,33.2025,44.63,-0.0655,0.0022
33240,33.2025,33.2025,44.63,-0.0655,0.0022
33300,33.2025,33.2025,44.63,-0.0655,0.0022
33360,33.2025,33.2025,44.63,-0.0655,0.0022
33420,33.2025,33.2025,44.63,-0.0655,0.0022
33480,33.2025,33.2025,44.63,-0.0655,0.0022
33540,33.2025,33.2025,44.63,-0.0655,0.0022
33600,33.2025,33.2025,44.63,-0.0655,0.0022
33660,33.2026,33.2026,44.63,-0.0654,0.0022
33720,33.2026,33.2026,44.63,-0.0654,0.0022
33780,33.2026,33.2026,44.63,-0.0654,0.0022
33840,33.2026,33.2026,44.63,-0.0654,0.0022
33900,33.2026,33.2026,44.63,-0.0654,0.0022
33960,33.2026,33.2026,44.63,-0.0654,0.0022
34020,33.2026,33.2026,44.63,-0.0654,0.0022
34080,33.2026,33.2026,44.63,-0.0654,0.0022
34140,33.2026,33.2026,44.63,-0.0654,0.0022
34200,33.2026,33.2026,46.63,-0.0654,2.0022
34260,33.2106,33.2106,46.63,-0.0574,2.0022
34320,33.2206,33.2206,46.63,-0.0474,2.0022
34380,33.2294,33.2294,46.63,-0.0386,2.0022
34440,33.2364,33.2364,46.63,-0.0316,2.0022
34500,33.2416,33.2416,46.63,-0.0264,2.0022
34560,33.2453,33.2453,46.63,-0.0227,2.0022
34620,33.2479,33.2479,46.63,-0.0201,2.0022
34680,33.2495,33.2495,46.63,-0.0185,2.0022
34740,33.2506,33.2506,46.63,-0.0174,2.0022
34800,33.2513,33.2513,46.63,-0.0167,2.0022
34860,33.2519,33.2519,46.63,-0.0161,2.0022
34920,33.2524,33.2524,46.63,-0.0156,2.0022
34980,33.2527,33.2527,46.63,-0.0153,2.0022
35040,33.253,33.253,46.63,-0.015,2.0022
35100,33.2532,33.2532,46.63,-0.0148,2.0022
35160,33.2534,33.2534,46.63,-0.0146,2.0022
35220,33.2535,33.2535,46.63,-0.0145,2.0022
35280,33.2537,33.2537,46.63,-0.0143,2.0022
35340,33.2538,33.2538,46.63,-0.0142,2.0022
35400,33.2539,33.2539,46.63,-0.0141,2.0022
35460,33.254,33.254,46.63,-0.014,2.0022
35520,33.2542,33.2542,46.63,-0.0138,2.0022
35580,33.2543,33.2543,46.63,-0.0137,2.0022
35640,33.2544,33.2544,46.63,-0.0136,2.0022
35700,33.2545,33.2545,46.63,-0.0135,2.0022
35760,33.2547,33.2547,46.63,-0.0133,2.0022
35820,33.2548,33.2548,46.63,-0.0132,2.0022
35880,33.255,33.255,46.63,-0.013,2.0022
35940,33.2551,33.2551,46.63,-0.0129,2.0022
36000,33.2552,33.2552,46.63,-0.0128,2.0022
36060,33.2554,33.2554,46.63,-0.0126,2.0022
36120,33.2555,33.2555,46.63,-0.0125,2.0022
36180,33.2557,33.2557,46.63,-0.0123,2.0022
36240,33.2558,33.2558,46.63,-0.0122,2.0022
36300,33.2559,33.2559,46.63,-0.0121,2.0022
36360,33.256,33.256,46.63,-0.012,2.0022
36420,33.2562,33.2562,46.63,-0.0118,2.0022
36480,33.2563,33.2563,46.63,-0.0117,2.0022
36540,33.2565,33.2565,46.63,-0.0115,2.0022
36600,33.2566,33.2566,46.63,-0.0114,2.0022
36660,33.2568,33.2568,46.63,-0.0112,2.0022
36720,33.2569,33.2569,46.63,-0.0111,2.0022
36780,33.2571,33.2571,46.63,-0.0109,2.0022
36840,33.2572,33.2572,46.63,-0.0108,2.0022
36900,33.2574,33.2574,46.63,-0.0106,2.0022
36960,33.2575,33.2575,46.63,-0.0105,2.0022
37020,33.2576,33.2576,46.63,-0.0104,2.0022
37080,33.2578,33.2578,46.63,-0.0102,2.0022
37140,33.2579,33.2579,46.63,-0.0101,2.0022
37200,33.2581,33.2581,46.63,-0.0099,2.0022
37260,33.2582,33.2582,46.63,-0.0098,2.0022
37320,33.2584,33.2584,46.63,-0.0096,2.0022
37380,33.2585,33.2585,46.63,-0.0095,2.0022
37440,33.2586,33.2586,46.63,-0.0094,2.0022
37500,33.2588,33.2588,46.63,-0.0092,2.0022
37560,33.2589,33.2589,46.63,-0.0091,2.0022
37620,33.2591,33.2591,46.63,-0.0089,2.0022
37680,33.2592,33.2592,46.63,-0.0088,2.0022
37740,33.2593,33.2593,46.63,-0.0087,2.0022
37800,33.2595,33.2595,46.63,-0.0085,2.0022
37860,33.2596,33.2596,46.63,-0.0084,2.0022
37920,33.2598,33.2598,46.63,-0.0082,2.0022
37980,33.2599,33.2599,46.63,-0.0081,2.0022
38040,33.2601,33.2601,46.63,-0.0079,2.0022
38100,33.2602,33.2602,46.63,-0.0078,2.0022
38160,33.2603,33.2603,46.63,-0.0077,2.0022
38220,33.2605,33.2605,46.63,-0.0075,2.0022
38280,33.2606,33.2606,46.63,-0.0074,2.0022
38340,33.2608,33.2608,46.63,-0.0072,2.0022
38400,33.2609,33.2609,46.63,-0.0071,2.0022
38460,33.2611,33.2611,46.63,-0.0069,2.0022
38520,33.2612,33.2612,46.63,-0.0068,2.0022
38580,33.2613,33.2613,46.63,-0.0067,2.0022
38640,33.2615,33.2615,46.63,-0.0065,2.0022
38700,33.2616,33.2616,46.63,-0.0064,2.0022
38760,33.2618,33.2618,46.63,-0.0062,2.0022
38820,33.2619,33.2619,46.63,-0.0061,2.0022
38880,33.2621,33.2621,46.63,-0.0059,2.0022
38940,33.2622,33.2622,46.63,-0.0058,2.0022
39000,33.2623,33.2623,46.63,-0.0057,2.0022
39060,33.2625,33.2625,46.63,-0.0055,2.0022
39120,33.2626,33.2626,46.63,-0.0054,2.0022
39180,33.2628,33.2628,46.63,-0.0052,2.0022
39240,33.2629,33.2629,46.63,-0.0051,2.0022
39300,33.2631,33.2631,46.63,-0.0049,2.0022
39360,33.2632,33.2632,46.63,-0.0048,2.0022
39420,33.2633,33.2633,46.63,-0.0047,2.0022
39480,33.2635,33.2635,46.63,-0.0045,2.0022
39540,33.2636,33.2636,46.63,-0.0044,2.0022
39600,33.2637,33.2637,46.63,-0.0043,2.0022
39660,33.2639,33.2639,46.63,-0.0041,2.0022
39720,33.264,33.264,46.63,-0.004,2.0022
39780,33.2641,33.2641,46.63,-0.0039,2.0022
39840,33.2641,33.2641,46.63,-0.0039,2.0022
39900,33.2642,33.2642,46.63,-0.0038,2.0022
39960,33.2643,33.2643,46.63,-0.0037,2.0022
40020,33.2642,33.2642,46.63,-0.0038,2.0022
40080,33.2641,33.2641,46.63,-0.0039,2.0022
40140,33.2642,33.2642,46.63,-0.0038,2.0022
40200,33.2643,33.2643,46.63,-0.0037,2.0022
40260,33.2645,33.2645,46.63,-0.0035,2.0022
40320,33.2648,33.2648,46.63,-0.0032,2.0022
40380,33.2651,33.2651,46.63,-0.0029,2.0022
40440,33.2654,33.2654,46.63,-0.0026,2.0022
40500,33.2658,33.2658,46.63,-0.0022,2.0022
40560,33.2662,33.2662,46.63,-0.0018,2.0022
40620,33.2665,33.2665,46.63,-0.0015,2.0022
40680,33.2668,33.2668,46.63,-0.0012,2.0022
40740,33.2669,33.2669,46.63,-0.0011,2.0022
40800,33.2671,33.2671,46.63,-0.0009,2.0022
40860,33.2672,33.2672,46.63,-0.0008,2.0022
40920,33.2673,33.2673,46.63,-0.0007,2.0022
40980,33.2674,33.2674,46.63,-0.0006,2.0022
41040,33.2675,33.2675,46.63,-0.0005,2.0022
41100,33.2676,33.2676,46.63,-0.0004,2.0022
41160,33.2677,33.2677,46.63,-0.0003,2.0022
41220,33.2678,33.2678,46.63,-0.0002,2.0022
41280,33.2679,33.2679,46.63,-0.0001,2.0022
41340,33.268,33.268,46.63,0,2.0022
41400,33.2681,33.2681,46.63,1E-04,2.0022
41460,33.2682,33.2682,46.63,0.0002,2.0022
41520,33.2683,33.2683,46.63,0.0003,2.0022
41580,33.2684,33.2684,46.63,0.0004,2.0022
41640,33.2686,33.2686,46.63,0.0006,2.0022
41700,33.2687,33.2687,46.63,0.0007,2.0022
41760,33.2689,33.2689,46.63,0.0009,2.0022
41820,33.269,33.269,46.63,0.001,2.0022
41880,33.2691,33.2691,46.63,0.0011,2.0022
41940,33.2693,33.2693,46.63,0.0013,2.0022
42000,33.2694,33.2694,46.63,0.0014,2.0022
42060,33.2695,33.2695,46.63,0.0015,2.0022
42120,33.2697,33.2697,46.63,0.0017,2.0022
42180,33.2698,33.2698,46.63,0.0018,2.0022
42240,33.2699,33.2699,46.63,0.0019,2.0022
42300,33.2701,33.2701,46.63,0.0021,2.0022
42360,33.2702,33.2702,46.63,0.0022,2.0022
42420,33.2704,33.2704,46.63,0.0024,2.0022
42480,33.2705,33.2705,46.63,0.0025,2.0022
42540,33.2706,33.2706,46.63,0.0026,2.0022
42600,33.2708,33.2708,46.63,0.0028,2.0022
42660,33.2709,33.2709,46.63,0.0029,2.0022
42720,33.2711,33.2711,46.63,0.0031,2.0022
42780,33.2712,33.2712,46.63,0.0032,2.0022
42840,33.2714,33.2714,46.63,0.0034,2.0022
42900,33.2715,33.2715,46.63,0.0035,2.0022
42960,33.2716,33.2716,46.63,0.0036,2.0022
43020,33.2718,33.2718,46.63,0.0038,2.0022
43080,33.2719,33.2719,46.63,0.0039,2.0022
43140,33.2721,33.2721,46.63,0.0041,2.0022
43200,33.2722,33.2722,46.63,0.0042,2.0022
43260,33.2723,33.2723,46.63,0.0043,2.0022
43320,33.272,33.272,46.63,0.004,2.0022
43380,33.2717,33.2717,46.63,0.0037,2.0022
43440,33.2716,33.2716,46.63,0.0036,2.0022
43500,33.2716,33.2716,46.63,0.0036,2.0022
43560,33.2717,33.2717,46.63,0.0037,2.0022
43620,33.272,33.272,46.63,0.004,2.0022
43680,33.2723,33.2723,46.63,0.0043,2.0022
43740,33.2726,33.2726,46.63,0.0046,2.0022
43800,33.273,33.273,46.63,0.005,2.0022
43860,33.2735,33.2735,46.63,0.0055,2.0022
43920,33.2739,33.2739,46.63,0.0059,2.0022
43980,33.2743,33.2743,46.63,0.0063,2.0022
44040,33.2747,33.2747,46.63,0.0067,2.0022
44100,33.2751,33.2751,46.63,0.0071,2.0022
44160,33.2753,33.2753,46.63,0.0073,2.0022
44220,33.2754,33.2754,46.63,0.0074,2.0022
44280,33.2755,33.2755,46.63,0.0075,2.0022
44340,33.2756,33.2756,46.63,0.0076,2.0022
44400,33.2757,33.2757,46.63,0.0077,2.0022
44460,33.2757,33.2757,46.63,0.0077,2.0022
44520,33.2758,33.2758,46.63,0.0078,2.0022
44580,33.2759,33.2759,46.63,0.0079,2.0022
44640,33.2759,33.2759,46.63,0.0079,2.0022
44700,33.276,33.276,46.63,0.008,2.0022
44760,33.2761,33.2761,46.63,0.0081,2.0022
44820,33.2762,33.2762,46.63,0.0082,2.0022
44880,33.2763,33.2763,46.63,0.0083,2.0022
44940,33.2765,33.2765,46.63,0.0085,2.0022
45000,33.2766,33.2766,42.63,0.0086,-1.9978
45060,33.2601,33.2601,42.63,-0.0079,-1.9978
45120,33.2392,33.2392,42.63,-0.0288,-1.9978
45180,33.2205,33.2205,42.63,-0.0475,-1.9978
45240,33.2056,33.2056,42.63,-0.0624,-1.9978
45300,33.1945,33.1945,42.63,-0.0735,-1.9978
45360,33.1865,33.1865,42.63,-0.0815,-1.9978
45420,33.1811,33.1811,42.63,-0.0869,-1.9978
45480,33.1774,33.1774,42.63,-0.0906,-1.9978
45540,33.1751,33.1751,42.63,-0.0929,-1.9978
45600,33.1736,33.1736,42.63,-0.0944,-1.9978
45660,33.1728,33.1728,42.63,-0.0952,-1.9978
45720,33.1724,33.1724,42.63,-0.0956,-1.9978
45780,33.1723,33.1723,42.63,-0.0957,-1.9978
45840,33.1724,33.1724,42.63,-0.0956,-1.9978
45900,33.1726,33.1726,42.63,-0.0954,-1.9978
45960,33.1728,33.1728,42.63,-0.0952,-1.9978
46020,33.1732,33.1732,42.63,-0.0948,-1.9978
46080,33.1735,33.1735,42.63,-0.0945,-1.9978
46140,33.1738,33.1738,42.63,-0.0942,-1.9978
46200,33.1742,33.1742,42.63,-0.0938,-1.9978
46260,33.1745,33.1745,42.63,-0.0935,-1.9978
46320,33.1748,33.1748,42.63,-0.0932,-1.9978
46380,33.1751,33.1751,42.63,-0.0929,-1.9978
46440,33.1754,33.1754,42.63,-0.0926,-1.9978
46500,33.1755,33.1755,42.63,-0.0925,-1.9978
46560,33.1754,33.1754,42.63,-0.0926,-1.9978
46620,33.1752,33.1752,42.63,-0.0928,-1.9978
46680,33.1749,33.1749,42.63,-0.0931,-1.9978
46740,33.1745,33.1745,42.63,-0.0935,-1.9978
46800,33.1741,33.1741,42.63,-0.0939,-1.9978
46860,33.1737,33.1737,42.63,-0.0943,-1.9978
46920,33.1733,33.1733,42.63,-0.0947,-1.9978
46980,33.173,33.173,42.63,-0.095,-1.9978
47040,33.1727,33.1727,42.63,-0.0953,-1.9978
47100,33.1724,33.1724,42.63,-0.0956,-1.9978
47160,33.1721,33.1721,42.63,-0.0959,-1.9978
47220,33.1719,33.1719,42.63,-0.0961,-1.9978
47280,33.1717,33.1717,42.63,-0.0963,-1.9978
47340,33.1715,33.1715,42.63,-0.0965,-1.9978
47400,33.1713,33.1713,42.63,-0.0967,-1.9978
47460,33.1711,33.1711,42.63,-0.0969,-1.9978
47520,33.1709,33.1709,42.63,-0.0971,-1.9978
47580,33.1707,33.1707,42.63,-0.0973,-1.9978
47640,33.1706,33.1706,42.63,-0.0974,-1.9978
47700,33.1703,33.1703,42.63,-0.0977,-1.9978
47760,33.1698,33.1698,42.63,-0.0982,-1.9978
47820,33.1693,33.1693,42.63,-0.0987,-1.9978
47880,33.169,33.169,42.63,-0.099,-1.9978
47940,33.1688,33.1688,42.63,-0.0992,-1.9978
48000,33.1687,33.1687,42.63,-0.0993,-1.9978
48060,33.1687,33.1687,42.63,-0.0993,-1.9978
48120,33.1687,33.1687,42.63,-0.0993,-1.9978
48180,33.1688,33.1688,42.63,-0.0992,-1.9978
48240,33.1689,33.1689,42.63,-0.0991,-1.9978
48300,33.1691,33.1691,42.63,-0.0989,-1.9978
48360,33.1691,33.1691,42.63,-0.0989,-1.9978
48420,33.1691,33.1691,42.63,-0.0989,-1.9978
48480,33.169,33.169,42.63,-0.099,-1.9978
48540,33.1689,33.1689,42.63,-0.0991,-1.9978
48600,33.1687,33.1687,42.63,-0.0993,-1.9978
48660,33.1685,33.1685,42.63,-0.0995,-1.9978
48720,33.1683,33.1683,42.63,-0.0997,-1.9978
48780,33.1681,33.1681,42.63,-0.0999,-1.9978
48840,33.1679,33.1679,42.63,-0.1001,-1.9978
48900,33.1677,33.1677,42.63,-0.1003,-1.9978
48960,33.1675,33.1675,42.63,-0.1005,-1.9978
49020,33.1673,33.1673,42.63,-0.1007,-1.9978
49080,33.1672,33.1672,42.63,-0.1008,-1.9978
49140,33.167,33.167,42.63,-0.101,-1.9978
49200,33.1668,33.1668,42.63,-0.1012,-1.9978
49260,33.1667,33.1667,42.63,-0.1013,-1.9978
49320,33.1665,33.1665,42.63,-0.1015,-1.9978
49380,33.1663,33.1663,42.63,-0.1017,-1.9978
49440,33.166,33.166,42.63,-0.102,-1.9978
49500,33.1658,33.1658,42.63,-0.1022,-1.9978
49560,33.1657,33.1657,42.63,-0.1023,-1.9978
49620,33.1657,33.1657,42.63,-0.1023,-1.9978
49680,33.1656,33.1656,42.63,-0.1024,-1.9978
49740,33.1655,33.1655,42.63,-0.1025,-1.9978
49800,33.1654,33.1654,42.63,-0.1026,-1.9978
49860,33.1652,33.1652,42.63,-0.1028,-1.9978
49920,33.1651,33.1651,42.63,-0.1029,-1.9978
49980,33.165,33.165,42.63,-0.103,-1.9978
50040,33.1648,33.1648,42.63,-0.1032,-1.9978
50100,33.1647,33.1647,42.63,-0.1033,-1.9978
50160,33.1645,33.1645,42.63,-0.1035,-1.9978
50220,33.1644,33.1644,42.63,-0.1036,-1.9978
50280,33.1642,33.1642,42.63,-0.1038,-1.9978
50340,33.164,33.164,42.63,-0.104,-1.9978
50400,33.1637,33.1637,42.63,-0.1043,-1.9978
50460,33.1636,33.1636,42.63,-0.1044,-1.9978
50520,33.1635,33.1635,42.63,-0.1045,-1.9978
50580,33.1634,33.1634,42.63,-0.1046,-1.9978
50640,33.1633,33.1633,42.63,-0.1047,-1.9978
50700,33.1632,33.1632,42.63,-0.1048,-1.9978
50760,33.1631,33.1631,42.63,-0.1049,-1.9978
50820,33.1629,33.1629,42.63,-0.1051,-1.9978
50880,33.1628,33.1628,42.63,-0.1052,-1.9978
50940,33.1627,33.1627,42.63,-0.1053,-1.9978
51000,33.1625,33.1625,42.63,-0.1055,-1.9978
51060,33.1624,33.1624,42.63,-0.1056,-1.9978
51120,33.1622,33.1622,42.63,-0.1058,-1.9978
51180,33.1621,33.1621,42.63,-0.1059,-1.9978
51240,33.1619,33.1619,42.63,-0.1061,-1.9978
51300,33.1618,33.1618,42.63,-0.1062,-1.9978
51360,33.1616,33.1616,42.63,-0.1064,-1.9978
51420,33.1615,33.1615,42.63,-0.1065,-1.9978
51480,33.1614,33.1614,42.63,-0.1066,-1.9978
51540,33.1612,33.1612,42.63,-0.1068,-1.9978
51600,33.1611,33.1611,42.63,-0.1069,-1.9978
51660,33.1609,33.1609,42.63,-0.1071,-1.9978
51720,33.1608,33.1608,42.63,-0.1072,-1.9978
51780,33.1606,33.1606,42.63,-0.1074,-1.9978
51840,33.1605,33.1605,42.63,-0.1075,-1.9978
51900,33.1602,33.1602,42.63,-0.1078,-1.9978
51960,33.16,33.16,42.63,-0.108,-1.9978
52020,33.1598,33.1598,42.63,-0.1082,-1.9978
52080,33.1596,33.1596,42.63,-0.1084,-1.9978
52140,33.1594,33.1594,42.63,-0.1086,-1.9978
52200,33.1593,33.1593,42.63,-0.1087,-1.9978
52260,33.1592,33.1592,42.63,-0.1088,-1.9978
52320,33.1592,33.1592,42.63,-0.1088,-1.9978
52380,33.1592,33.1592,42.63,-0.1088,-1.9978
52440,33.1591,33.1591,42.63,-0.1089,-1.9978
52500,33.159,33.159,42.63,-0.109,-1.9978
52560,33.1589,33.1589,42.63,-0.1091,-1.9978
52620,33.1587,33.1587,42.63,-0.1093,-1.9978
52680,33.1586,33.1586,42.63,-0.1094,-1.9978
52740,33.1584,33.1584,42.63,-0.1096,-1.9978
52800,33.1583,33.1583,42.63,-0.1097,-1.9978
52860,33.1581,33.1581,42.63,-0.1099,-1.9978
52920,33.158,33.158,42.63,-0.11,-1.9978
52980,33.1578,33.1578,42.63,-0.1102,-1.9978
53040,33.1577,33.1577,42.63,-0.1103,-1.9978
53100,33.1575,33.1575,42.63,-0.1105,-1.9978
53160,33.1574,33.1574,42.63,-0.1106,-1.9978
53220,33.1572,33.1572,42.63,-0.1108,-1.9978
53280,33.1571,33.1571,42.63,-0.1109,-1.9978
53340,33.1569,33.1569,42.63,-0.1111,-1.9978
53400,33.1568,33.1568,42.63,-0.1112,-1.9978
53460,33.1566,33.1566,42.63,-0.1114,-1.9978
53520,33.1565,33.1565,42.63,-0.1115,-1.9978
53580,33.1563,33.1563,42.63,-0.1117,-1.9978
53640,33.1562,33.1562,42.63,-0.1118,-1.9978
53700,33.1561,33.1561,42.63,-0.1119,-1.9978
53760,33.1559,33.1559,42.63,-0.1121,-1.9978
53820,33.1558,33.1558,42.63,-0.1122,-1.9978
53880,33.1556,33.1556,42.63,-0.1124,-1.9978
53940,33.1555,33.1555,42.63,-0.1125,-1.9978
54000,33.1554,33.1554,42.63,-0.1126,-1.9978
54060,33.1552,33.1552,42.63,-0.1128,-1.9978
54120,33.1548,33.1548,42.63,-0.1132,-1.9978
54180,33.1543,33.1543,42.63,-0.1137,-1.9978
54240,33.154,33.154,42.63,-0.114,-1.9978
54300,33.1537,33.1537,42.63,-0.1143,-1.9978
54360,33.1536,33.1536,42.63,-0.1144,-1.9978
54420,33.1536,33.1536,42.63,-0.1144,-1.9978
54480,33.1536,33.1536,42.63,-0.1144,-1.9978
54540,33.1537,33.1537,42.63,-0.1143,-1.9978
54600,33.1538,33.1538,42.63,-0.1142,-1.9978
54660,33.1539,33.1539,42.63,-0.1141,-1.9978
54720,33.154,33.154,42.63,-0.114,-1.9978
54780,33.1539,33.1539,42.63,-0.1141,-1.9978
54840,33.1533,33.1533,42.63,-0.1147,-1.9978
54900,33.1527,33.1527,42.63,-0.1153,-1.9978
54960,33.1522,33.1522,42.63,-0.1158,-1.9978
55020,33.1518,33.1518,42.63,-0.1162,-1.9978
55080,33.1516,33.1516,42.63,-0.1164,-1.9978
55140,33.1515,33.1515,42.63,-0.1165,-1.9978
55200,33.1515,33.1515,42.63,-0.1165,-1.9978
55260,33.1516,33.1516,42.63,-0.1164,-1.9978
55320,33.1518,33.1518,42.63,-0.1162,-1.9978
55380,33.1519,33.1519,42.63,-0.1161,-1.9978
55440,33.1521,33.1521,42.63,-0.1159,-1.9978
55500,33.1523,33.1523,42.63,-0.1157,-1.9978
55560,33.1524,33.1524,42.63,-0.1156,-1.9978
55620,33.1523,33.1523,42.63,-0.1157,-1.9978
55680,33.1522,33.1522,42.63,-0.1158,-1.9978
55740,33.1521,33.1521,42.63,-0.1159,-1.9978
55800,33.1519,33.1519,44.63,-0.1161,0.0022
55860,33.16,33.16,44.63,-0.108,0.0022
55920,33.1703,33.1703,44.63,-0.0977,0.0022
55980,33.1795,33.1795,44.63,-0.0885,0.0022
56040,33.1867,33.1867,44.63,-0.0813,0.0022
56100,33.1921,33.1921,44.63,-0.0759,0.0022
56160,33.1958,33.1958,44.63,-0.0722,0.0022
56220,33.1984,33.1984,44.63,-0.0696,0.0022
56280,33.2001,33.2001,44.63,-0.0679,0.0022
56340,33.2012,33.2012,44.63,-0.0668,0.0022
56400,33.2019,33.2019,44.63,-0.0661,0.0022
56460,33.2023,33.2023,44.63,-0.0657,0.0022
56520,33.2025,33.2025,44.63,-0.0655,0.0022
56580,33.2026,33.2026,44.63,-0.0654,0.0022
56640,33.2027,33.2027,44.63,-0.0653,0.0022
56700,33.2027,33.2027,44.63,-0.0653,0.0022
56760,33.2027,33.2027,44.63,-0.0653,0.0022
56820,33.2027,33.2027,44.63,-0.0653,0.0022
56880,33.2027,33.2027,44.63,-0.0653,0.0022
56940,33.2027,33.2027,44.63,-0.0653,0.0022
57000,33.2027,33.2027,44.63,-0.0653,0.0022
57060,33.2027,33.2027,44.63,-0.0653,0.0022
57120,33.2026,33.2026,44.63,-0.0654,0.0022
57180,33.2026,33.2026,44.63,-0.0654,0.0022
57240,33.2026,33.2026,44.63,-0.0654,0.0022
57300,33.2026,33.2026,44.63,-0.0654,0.0022
57360,33.2026,33.2026,44.63,-0.0654,0.0022
57420,33.2026,33.2026,44.63,-0.0654,0.0022
57480,33.2026,33.2026,44.63,-0.0654,0.0022
57540,33.2026,33.2026,44.63,-0.0654,0.0022
57600,33.2026,33.2026,44.63,-0.0654,0.0022
57660,33.2026,33.2026,44.63,-0.0654,0.0022
57720,33.2027,33.2027,44.63,-0.0653,0.0022
57780,33.2027,33.2027,44.63,-0.0653,0.0022
57840,33.2027,33.2027,44.63,-0.0653,0.0022
57900,33.2027,33.2027,44.63,-0.0653,0.0022
57960,33.2027,33.2027,44.63,-0.0653,0.0022
58020,33.2027,33.2027,44.63,-0.0653,0.0022
58080,33.2027,33.2027,44.63,-0.0653,0.0022
58140,33.2027,33.2027,44.63,-0.0653,0.0022
58200,33.2027,33.2027,44.63,-0.0653,0.0022
58260,33.2027,33.2027,44.63,-0.0653,0.0022
58320,33.2027,33.2027,44.63,-0.0653,0.0022
58380,33.2027,33.2027,44.63,-0.0653,0.0022
58440,33.2027,33.2027,44.63,-0.0653,0.0022
58500,33.2027,33.2027,44.63,-0.0653,0.0022
58560,33.2027,33.2027,44.63,-0.0653,0.0022
58620,33.2027,33.2027,44.63,-0.0653,0.0022
58680,33.2027,33.2027,44.63,-0.0653,0.0022
58740,33.2027,33.2027,44.63,-0.0653,0.0022
58800,33.2027,33.2027,44.63,-0.0653,0.0022
58860,33.2027,33.2027,44.63,-0.0653,0.0022
58920,33.2027,33.2027,44.63,-0.0653,0.0022
58980,33.2027,33.2027,44.63,-0.0653,0.0022
59040,33.2027,33.2027,44.63,-0.0653,0.0022
59100,33.2027,33.2027,44.63,-0.0653,0.0022
59160,33.2027,33.2027,44.63,-0.0653,0.0022
59220,33.2027,33.2027,44.63,-0.0653,0.0022
59280,33.2028,33.2028,44.63,-0.0652,0.0022
59340,33.2028,33.2028,44.63,-0.0652,0.0022
59400,33.2028,33.2028,44.63,-0.0652,0.0022
59460,33.2028,33.2028,44.63,-0.0652,0.0022
59520,33.2028,33.2028,44.63,-0.0652,0.0022
59580,33.2028,33.2028,44.63,-0.0652,0.0022
59640,33.2028,33.2028,44.63,-0.0652,0.0022
59700,33.2028,33.2028,44.63,-0.0652,0.0022
59760,33.2028,33.2028,44.63,-0.0652,0.0022
59820,33.2028,33.2028,44.63,-0.0652,0.0022
59880,33.2028,33.2028,44.63,-0.0652,0.0022
59940,33.2028,33.2028,44.63,-0.0652,0.0022
60000,33.2028,33.2028,44.63,-0.0652,0.0022
60060,33.2028,33.2028,44.63,-0.0652,0.0022
60120,33.2028,33.2028,44.63,-0.0652,0.0022
60180,33.2028,33.2028,44.63,-0.0652,0.0022
60240,33.2028,33.2028,44.63,-0.0652,0.0022
60300,33.2028,33.2028,44.63,-0.0652,0.0022
60360,33.2028,33.2028,44.63,-0.0652,0.0022
60420,33.2028,33.2028,44.63,-0.0652,0.0022
60480,33.2028,33.2028,44.63,-0.0652,0.0022
60540,33.2028,33.2028,44.63,-0.0652,0.0022
60600,33.2028,33.2028,44.63,-0.0652,0.0022
60660,33.2028,33.2028,44.63,-0.0652,0.0022
60720,33.2028,33.2028,44.63,-0.0652,0.0022
