Time,TC Compressor - SP,TC Compressor - PV,TC Compressor - OP,pv_delta,op_delta
3300,33.7864,33.7864,80.7,0.0429,4.0037
3360,33.7866,33.7866,80.7,0.0431,4.0037
3420,33.7866,33.7866,80.7,0.0431,4.0037
3480,33.7865,33.7865,80.7,0.043,4.0037
3540,33.7863,33.7863,80.7,0.0428,4.0037
3600,33.7863,33.7863,80.7,0.0428,4.0037
3660,33.7863,33.7863,80.7,0.0428,4.0037
3720,33.7864,33.7864,80.7,0.0429,4.0037
3780,33.7867,33.7867,80.7,0.0432,4.0037
3840,33.787,33.787,80.7,0.0435,4.0037
3900,33.7874,33.7874,80.7,0.0439,4.0037
3960,33.7878,33.7878,80.7,0.0443,4.0037
4020,33.7881,33.7881,80.7,0.0446,4.0037
4080,33.7884,33.7884,80.7,0.0449,4.0037
4140,33.7888,33.7888,80.7,0.0453,4.0037
4200,33.789,33.789,80.7,0.0455,4.0037
4260,33.7892,33.7892,80.7,0.0457,4.0037
4320,33.7893,33.7893,80.7,0.0458,4.0037
4380,33.7894,33.7894,80.7,0.0459,4.0037
4440,33.7894,33.7894,80.7,0.0459,4.0037
4500,33.7894,33.7894,80.7,0.0459,4.0037
4560,33.7895,33.7895,80.7,0.046,4.0037
4620,33.7895,33.7895,80.7,0.046,4.0037
4680,33.7896,33.7896,80.7,0.0461,4.0037
4740,33.7896,33.7896,80.7,0.0461,4.0037
4800,33.7897,33.7897,80.7,0.0462,4.0037
4860,33.7898,33.7898,80.7,0.0463,4.0037
4920,33.7898,33.7898,80.7,0.0463,4.0037
4980,33.7899,33.7899,80.7,0.0464,4.0037
5040,33.79,33.79,80.7,0.0465,4.0037
5100,33.7901,33.7901,80.7,0.0466,4.0037
5160,33.7902,33.7902,80.7,0.0467,4.0037
5220,33.79,33.79,80.7,0.0465,4.0037
5280,33.7898,33.7898,80.7,0.0463,4.0037
5340,33.7896,33.7896,80.7,0.0461,4.0037
5400,33.7896,33.7896,80.7,0.0461,4.0037
5460,33.7897,33.7897,80.7,0.0462,4.0037
5520,33.7899,33.7899,80.7,0.0464,4.0037
5580,33.7902,33.7902,80.7,0.0467,4.0037
5640,33.7905,33.7905,80.7,0.047,4.0037
5700,33.7909,33.7909,80.7,0.0474,4.0037
5760,33.7913,33.7913,80.7,0.0478,4.0037
5820,33.7917,33.7917,80.7,0.0482,4.0037
5880,33.7919,33.7919,80.7,0.0484,4.0037
5940,33.792,33.792,80.7,0.0485,4.0037
6000,33.7922,33.7922,80.7,0.0487,4.0037
6060,33.7923,33.7923,80.7,0.0488,4.0037
6120,33.7924,33.7924,80.7,0.0489,4.0037
6180,33.7925,33.7925,80.7,0.049,4.0037
6240,33.7926,33.7926,80.7,0.0491,4.0037
6300,33.7927,33.7927,80.7,0.0492,4.0037
6360,33.7927,33.7927,80.7,0.0492,4.0037
6420,33.7928,33.7928,80.7,0.0493,4.0037
6480,33.7928,33.7928,80.7,0.0493,4.0037
6540,33.7929,33.7929,80.7,0.0494,4.0037
6600,33.793,33.793,80.7,0.0495,4.0037
6660,33.7931,33.7931,80.7,0.0496,4.0037
6720,33.7932,33.7932,80.7,0.0497,4.0037
6780,33.7933,33.7933,80.7,0.0498,4.0037
6840,33.7934,33.7934,80.7,0.0499,4.0037
6900,33.7935,33.7935,80.7,0.05,4.0037
6960,33.7936,33.7936,80.7,0.0501,4.0037
7020,33.7937,33.7937,80.7,0.0502,4.0037
7080,33.7938,33.7938,80.7,0.0503,4.0037
7140,33.7939,33.7939,80.7,0.0504,4.0037
7200,33.794,33.794,80.7,0.0505,4.0037
7260,33.7941,33.7941,80.7,0.0506,4.0037
7320,33.7942,33.7942,80.7,0.0507,4.0037
7380,33.7944,33.7944,80.7,0.0509,4.0037
7440,33.7945,33.7945,80.7,0.051,4.0037
7500,33.7946,33.7946,80.7,0.0511,4.0037
7560,33.7946,33.7946,80.7,0.0511,4.0037
7620,33.7946,33.7946,80.7,0.0511,4.0037
7680,33.7946,33.7946,80.7,0.0511,4.0037
7740,33.7947,33.7947,80.7,0.0512,4.0037
7800,33.7948,33.7948,80.7,0.0513,4.0037
7860,33.7951,33.7951,80.7,0.0516,4.0037
7920,33.7953,33.7953,80.7,0.0518,4.0037
7980,33.7955,33.7955,80.7,0.052,4.0037
8040,33.7956,33.7956,80.7,0.0521,4.0037
8100,33.7958,33.7958,80.7,0.0523,4.0037
8160,33.7959,33.7959,80.7,0.0524,4.0037
8220,33.796,33.796,80.7,0.0525,4.0037
8280,33.7961,33.7961,80.7,0.0526,4.0037
8340,33.7962,33.7962,80.7,0.0527,4.0037
8400,33.7964,33.7964,80.7,0.0529,4.0037
8460,33.7965,33.7965,80.7,0.053,4.0037
8520,33.7966,33.7966,80.7,0.0531,4.0037
8580,33.7967,33.7967,80.7,0.0532,4.0037
8640,33.7968,33.7968,80.7,0.0533,4.0037
8700,33.7969,33.7969,80.7,0.0534,4.0037
8760,33.797,33.797,80.7,0.0535,4.0037
8820,33.7971,33.7971,80.7,0.0536,4.0037
8880,33.7972,33.7972,80.7,0.0537,4.0037
8940,33.7973,33.7973,80.7,0.0538,4.0037
9000,33.7974,33.7974,76.7,0.0539,0.0037
9060,33.7898,33.7898,76.7,0.0463,0.0037
9120,33.7808,33.7808,76.7,0.0373,0.0037
9180,33.7731,33.7731,76.7,0.0296,0.0037
9240,33.7671,33.7671,76.7,0.0236,0.0037
9300,33.7628,33.7628,76.7,0.0193,0.0037
9360,33.7599,33.7599,76.7,0.0164,0.0037
9420,33.758,33.758,76.7,0.0145,0.0037
9480,33.7569,33.7569,76.7,0.0134,0.0037
9540,33.7563,33.7563,76.7,0.0128,0.0037
9600,33.7561,33.7561,76.7,0.0126,0.0037
9660,33.7561,33.7561,76.7,0.0126,0.0037
9720,33.7563,33.7563,76.7,0.0128,0.0037
9780,33.7566,33.7566,76.7,0.0131,0.0037
9840,33.757,33.757,76.7,0.0135,0.0037
9900,33.7574,33.7574,76.7,0.0139,0.0037
9960,33.7578,33.7578,76.7,0.0143,0.0037
10020,33.7582,33.7582,76.7,0.0147,0.0037
10080,33.7585,33.7585,76.7,0.015,0.0037
10140,33.7586,33.7586,76.7,0.0151,0.0037
10200,33.7586,33.7586,76.7,0.0151,0.0037
10260,33.7585,33.7585,76.7,0.015,0.0037
10320,33.7584,33.7584,76.7,0.0149,0.0037
10380,33.7583,33.7583,76.7,0.0148,0.0037
10440,33.7581,33.7581,76.7,0.0146,0.0037
10500,33.7579,33.7579,76.7,0.0144,0.0037
10560,33.7578,33.7578,76.7,0.0143,0.0037
10620,33.7576,33.7576,76.7,0.0141,0.0037
10680,33.7575,33.7575,76.7,0.014,0.0037
10740,33.7574,33.7574,76.7,0.0139,0.0037
10800,33.7574,33.7574,76.7,0.0139,0.0037
10860,33.7573,33.7573,76.7,0.0138,0.0037
10920,33.7573,33.7573,76.7,0.0138,0.0037
10980,33.7573,33.7573,76.7,0.0138,0.0037
11040,33.7572,33.7572,76.7,0.0137,0.0037
11100,33.7572,33.7572,76.7,0.0137,0.0037
11160,33.7572,33.7572,76.7,0.0137,0.0037
11220,33.7572,33.7572,76.7,0.0137,0.0037
11280,33.7572,33.7572,76.7,0.0137,0.0037
11340,33.7572,33.7572,76.7,0.0137,0.0037
11400,33.7571,33.7571,76.7,0.0136,0.0037
11460,33.7571,33.7571,76.7,0.0136,0.0037
11520,33.7571,33.7571,76.7,0.0136,0.0037
11580,33.7571,33.7571,76.7,0.0136,0.0037
11640,33.7571,33.7571,76.7,0.0136,0.0037
11700,33.7571,33.7571,76.7,0.0136,0.0037
11760,33.7571,33.7571,76.7,0.0136,0.0037
11820,33.7571,33.7571,76.7,0.0136,0.0037
11880,33.7571,33.7571,76.7,0.0136,0.0037
11940,33.7571,33.7571,76.7,0.0136,0.0037
12000,33.7571,33.7571,76.7,0.0136,0.0037
12060,33.7571,33.7571,76.7,0.0136,0.0037
12120,33.7571,33.7571,76.7,0.0136,0.0037
12180,33.7571,33.7571,76.7,0.0136,0.0037
12240,33.7571,33.7571,76.7,0.0136,0.0037
12300,33.7571,33.7571,76.7,0.0136,0.0037
12360,33.7571,33.7571,76.7,0.0136,0.0037
12420,33.7571,33.7571,76.7,0.0136,0.0037
12480,33.7571,33.7571,76.7,0.0136,0.0037
12540,33.7571,33.7571,76.7,0.0136,0.0037
12600,33.7571,33.7571,76.7,0.0136,0.0037
12660,33.7571,33.7571,76.7,0.0136,0.0037
12720,33.7571,33.7571,76.7,0.0136,0.0037
12780,33.7571,33.7571,76.7,0.0136,0.0037
12840,33.7571,33.7571,76.7,0.0136,0.0037
12900,33.7571,33.7571,76.7,0.0136,0.0037
12960,33.7571,33.7571,76.7,0.0136,0.0037
13020,33.7571,33.7571,76.7,0.0136,0.0037
13080,33.7571,33.7571,76.7,0.0136,0.0037
13140,33.7571,33.7571,76.7,0.0136,0.0037
13200,33.7571,33.7571,76.7,0.0136,0.0037
13260,33.7571,33.7571,76.7,0.0136,0.0037
13320,33.7571,33.7571,76.7,0.0136,0.0037
13380,33.7571,33.7571,76.7,0.0136,0.0037
13440,33.7571,33.7571,76.7,0.0136,0.0037
13500,33.7571,33.7571,76.7,0.0136,0.0037
13560,33.7571,33.7571,76.7,0.0136,0.0037
13620,33.7571,33.7571,76.7,0.0136,0.0037
13680,33.7571,33.7571,76.7,0.0136,0.0037
13740,33.7571,33.7571,76.7,0.0136,0.0037
13800,33.7571,33.7571,76.7,0.0136,0.0037
13860,33.7571,33.7571,76.7,0.0136,0.0037
13920,33.7571,33.7571,76.7,0.0136,0.0037
13980,33.7571,33.7571,76.7,0.0136,0.0037
14040,33.7571,33.7571,76.7,0.0136,0.0037
14100,33.7571,33.7571,76.7,0.0136,0.0037
14160,33.7571,33.7571,76.7,0.0136,0.0037
14220,33.7571,33.7571,76.7,0.0136,0.0037
14280,33.7571,33.7571,76.7,0.0136,0.0037
14340,33.7571,33.7571,76.7,0.0136,0.0037
14400,33.7571,33.7571,76.7,0.0136,0.0037
14460,33.7571,33.7571,76.7,0.0136,0.0037
14520,33.7571,33.7571,76.7,0.0136,0.0037
14580,33.7571,33.7571,76.7,0.0136,0.0037
14640,33.7571,33.7571,76.7,0.0136,0.0037
14700,33.7571,33.7571,76.7,0.0136,0.0037
14760,33.7571,33.7571,76.7,0.0136,0.0037
14820,33.7571,33.7571,76.7,0.0136,0.0037
14880,33.7571,33.7571,76.7,0.0136,0.0037
14940,33.7571,33.7571,76.7,0.0136,0.0037
15000,33.7571,33.7571,76.7,0.0136,0.0037
15060,33.7571,33.7571,76.7,0.0136,0.0037
15120,33.7571,33.7571,76.7,0.0136,0.0037
15180,33.7571,33.7571,76.7,0.0136,0.0037
15240,33.7571,33.7571,76.7,0.0136,0.0037
15300,33.7568,33.7568,76.7,0.0133,0.0037
15360,33.7566,33.7566,76.7,0.0131,0.0037
15420,33.7565,33.7565,76.7,0.013,0.0037
15480,33.7565,33.7565,76.7,0.013,0.0037
15540,33.7565,33.7565,76.7,0.013,0.0037
15600,33.7567,33.7567,76.7,0.0132,0.0037
15660,33.757,33.757,76.7,0.0135,0.0037
15720,33.7572,33.7572,76.7,0.0137,0.0037
15780,33.7573,33.7573,76.7,0.0138,0.0037
15840,33.7574,33.7574,76.7,0.0139,0.0037
15900,33.7575,33.7575,76.7,0.014,0.0037
15960,33.7575,33.7575,76.7,0.014,0.0037
16020,33.7573,33.7573,76.7,0.0138,0.0037
16080,33.757,33.757,76.7,0.0135,0.0037
16140,33.7568,33.7568,76.7,0.0133,0.0037
16200,33.7567,33.7567,72.7,0.0132,-3.9963
16260,33.7486,33.7486,72.7,0.0051,-3.9963
16320,33.7391,33.7391,72.7,-0.0044,-3.9963
16380,33.731,33.731,72.7,-0.0125,-3.9963
16440,33.7246,33.7246,72.7,-0.0189,-3.9963
16500,33.72,33.72,72.7,-0.0235,-3.9963
16560,33.7168,33.7168,72.7,-0.0267,-3.9963
16620,33.7147,33.7147,72.7,-0.0288,-3.9963
16680,33.7133,33.7133,72.7,-0.0302,-3.9963
16740,33.7125,33.7125,72.7,-0.031,-3.9963
16800,33.7121,33.7121,72.7,-0.0314,-3.9963
16860,33.7119,33.7119,72.7,-0.0316,-3.9963
16920,33.7118,33.7118,72.7,-0.0317,-3.9963
16980,33.7118,33.7118,72.7,-0.0317,-3.9963
17040,33.7119,33.7119,72.7,-0.0316,-3.9963
17100,33.7119,33.7119,72.7,-0.0316,-3.9963
17160,33.7116,33.7116,72.7,-0.0319,-3.9963
17220,33.7112,33.7112,72.7,-0.0323,-3.9963
17280,33.711,33.711,72.7,-0.0325,-3.9963
17340,33.7108,33.7108,72.7,-0.0327,-3.9963
17400,33.7107,33.7107,72.7,-0.0328,-3.9963
17460,33.7107,33.7107,72.7,-0.0328,-3.9963
17520,33.7108,33.7108,72.7,-0.0327,-3.9963
17580,33.7108,33.7108,72.7,-0.0327,-3.9963
17640,33.7108,33.7108,72.7,-0.0327,-3.9963
17700,33.7107,33.7107,72.7,-0.0328,-3.9963
17760,33.7106,33.7106,72.7,-0.0329,-3.9963
17820,33.7105,33.7105,72.7,-0.033,-3.9963
17880,33.7103,33.7103,72.7,-0.0332,-3.9963
17940,33.7101,33.7101,72.7,-0.0334,-3.9963
18000,33.7099,33.7099,72.7,-0.0336,-3.9963
18060,33.7097,33.7097,72.7,-0.0338,-3.9963
18120,33.7095,33.7095,72.7,-0.034,-3.9963
18180,33.7093,33.7093,72.7,-0.0342,-3.9963
18240,33.7092,33.7092,72.7,-0.0343,-3.9963
18300,33.709,33.709,72.7,-0.0345,-3.9963
18360,33.7089,33.7089,72.7,-0.0346,-3.9963
18420,33.7086,33.7086,72.7,-0.0349,-3.9963
18480,33.708,33.708,72.7,-0.0355,-3.9963
18540,33.7074,33.7074,72.7,-0.0361,-3.9963
18600,33.707,33.707,72.7,-0.0365,-3.9963
18660,33.7068,33.7068,72.7,-0.0367,-3.9963
18720,33.7067,33.7067,72.7,-0.0368,-3.9963
18780,33.7066,33.7066,72.7,-0.0369,-3.9963
18840,33.7067,33.7067,72.7,-0.0368,-3.9963
18900,33.7068,33.7068,72.7,-0.0367,-3.9963
18960,33.7069,33.7069,72.7,-0.0366,-3.9963
19020,33.7071,33.7071,72.7,-0.0364,-3.9963
19080,33.7073,33.7073,72.7,-0.0362,-3.9963
19140,33.7075,33.7075,72.7,-0.036,-3.9963
19200,33.7076,33.7076,72.7,-0.0359,-3.9963
19260,33.7076,33.7076,72.7,-0.0359,-3.9963
19320,33.7075,33.7075,72.7,-0.036,-3.9963
19380,33.7074,33.7074,72.7,-0.0361,-3.9963
19440,33.7072,33.7072,72.7,-0.0363,-3.9963
19500,33.707,33.707,72.7,-0.0365,-3.9963
19560,33.7068,33.7068,72.7,-0.0367,-3.9963
19620,33.7065,33.7065,72.7,-0.037,-3.9963
19680,33.7063,33.7063,72.7,-0.0372,-3.9963
19740,33.7061,33.7061,72.7,-0.0374,-3.9963
19800,33.706,33.706,72.7,-0.0375,-3.9963
19860,33.7058,33.7058,72.7,-0.0377,-3.9963
19920,33.7056,33.7056,72.7,-0.0379,-3.9963
19980,33.7055,33.7055,72.7,-0.038,-3.9963
20040,33.7053,33.7053,72.7,-0.0382,-3.9963
20100,33.7052,33.7052,72.7,-0.0383,-3.9963
20160,33.705,33.705,72.7,-0.0385,-3.9963
20220,33.7049,33.7049,72.7,-0.0386,-3.9963
20280,33.7048,33.7048,72.7,-0.0387,-3.9963
20340,33.7046,33.7046,72.7,-0.0389,-3.9963
20400,33.7045,33.7045,72.7,-0.039,-3.9963
20460,33.7044,33.7044,72.7,-0.0391,-3.9963
20520,33.7043,33.7043,72.7,-0.0392,-3.9963
20580,33.7041,33.7041,72.7,-0.0394,-3.9963
20640,33.704,33.704,72.7,-0.0395,-3.9963
20700,33.7039,33.7039,72.7,-0.0396,-3.9963
20760,33.7038,33.7038,72.7,-0.0397,-3.9963
20820,33.7036,33.7036,72.7,-0.0399,-3.9963
20880,33.7035,33.7035,72.7,-0.04,-3.9963
20940,33.7034,33.7034,72.7,-0.0401,-3.9963
21000,33.7033,33.7033,72.7,-0.0402,-3.9963
21060,33.7031,33.7031,72.7,-0.0404,-3.9963
21120,33.703,33.703,72.7,-0.0405,-3.9963
21180,33.7029,33.7029,72.7,-0.0406,-3.9963
21240,33.7028,33.7028,72.7,-0.0407,-3.9963
21300,33.7026,33.7026,72.7,-0.0409,-3.9963
21360,33.7025,33.7025,72.7,-0.041,-3.9963
21420,33.7024,33.7024,72.7,-0.0411,-3.9963
21480,33.7023,33.7023,72.7,-0.0412,-3.9963
21540,33.7021,33.7021,72.7,-0.0414,-3.9963
21600,33.702,33.702,72.7,-0.0415,-3.9963
21660,33.7019,33.7019,72.7,-0.0416,-3.9963
21720,33.7018,33.7018,72.7,-0.0417,-3.9963
21780,33.7016,33.7016,72.7,-0.0419,-3.9963
21840,33.7015,33.7015,72.7,-0.042,-3.9963
21900,33.7014,33.7014,72.7,-0.0421,-3.9963
21960,33.7013,33.7013,72.7,-0.0422,-3.9963
22020,33.7012,33.7012,72.7,-0.0423,-3.9963
22080,33.701,33.701,72.7,-0.0425,-3.9963
22140,33.7009,33.7009,72.7,-0.0426,-3.9963
22200,33.7008,33.7008,72.7,-0.0427,-3.9963
22260,33.7007,33.7007,72.7,-0.0428,-3.9963
22320,33.7005,33.7005,72.7,-0.043,-3.9963
22380,33.7004,33.7004,72.7,-0.0431,-3.9963
22440,33.7003,33.7003,72.7,-0.0432,-3.9963
22500,33.7001,33.7001,72.7,-0.0434,-3.9963
22560,33.7,33.7,72.7,-0.0435,-3.9963
22620,33.6999,33.6999,72.7,-0.0436,-3.9963
22680,33.6998,33.6998,72.7,-0.0437,-3.9963
22740,33.6997,33.6997,72.7,-0.0438,-3.9963
22800,33.6995,33.6995,72.7,-0.044,-3.9963
22860,33.6994,33.6994,72.7,-0.0441,-3.9963
22920,33.6993,33.6993,72.7,-0.0442,-3.9963
22980,33.6992,33.6992,72.7,-0.0443,-3.9963
23040,33.699,33.699,72.7,-0.0445,-3.9963
23100,33.6989,33.6989,72.7,-0.0446,-3.9963
23160,33.6988,33.6988,72.7,-0.0447,-3.9963
23220,33.6987,33.6987,72.7,-0.0448,-3.9963
23280,33.6985,33.6985,72.7,-0.045,-3.9963
23340,33.6984,33.6984,72.7,-0.0451,-3.9963
23400,33.6983,33.6983,76.7,-0.0452,0.0037
23460,33.706,33.706,76.7,-0.0375,0.0037
23520,33.7151,33.7151,76.7,-0.0284,0.0037
23580,33.7229,33.7229,76.7,-0.0206,0.0037
23640,33.729,33.729,76.7,-0.0145,0.0037
23700,33.7331,33.7331,76.7,-0.0104,0.0037
23760,33.736,33.736,76.7,-0.0075,0.0037
23820,33.738,33.738,76.7,-0.0055,0.0037
23880,33.7395,33.7395,76.7,-0.004,0.0037
23940,33.7407,33.7407,76.7,-0.0028,0.0037
24000,33.7415,33.7415,76.7,-0.002,0.0037
24060,33.742,33.742,76.7,-0.0015,0.0037
24120,33.7424,33.7424,76.7,-0.0011,0.0037
24180,33.7426,33.7426,76.7,-0.0009,0.0037
24240,33.7426,33.7426,76.7,-0.0009,0.0037
24300,33.7427,33.7427,76.7,-0.0008,0.0037
24360,33.7426,33.7426,76.7,-0.0009,0.0037
24420,33.7426,33.7426,76.7,-0.0009,0.0037
24480,33.7424,33.7424,76.7,-0.0011,0.0037
24540,33.7422,33.7422,76.7,-0.0013,0.0037
24600,33.742,33.742,76.7,-0.0015,0.0037
24660,33.7419,33.7419,76.7,-0.0016,0.0037
24720,33.7419,33.7419,76.7,-0.0016,0.0037
24780,33.742,33.742,76.7,-0.0015,0.0037
24840,33.7421,33.7421,76.7,-0.0014,0.0037
24900,33.7422,33.7422,76.7,-0.0013,0.0037
24960,33.7423,33.7423,76.7,-0.0012,0.0037
25020,33.7424,33.7424,76.7,-0.0011,0.0037
25080,33.7424,33.7424,76.7,-0.0011,0.0037
25140,33.7423,33.7423,76.7,-0.0012,0.0037
25200,33.7421,33.7421,76.7,-0.0014,0.0037
25260,33.742,33.742,76.7,-0.0015,0.0037
25320,33.7419,33.7419,76.7,-0.0016,0.0037
25380,33.742,33.742,76.7,-0.0015,0.0037
25440,33.7421,33.7421,76.7,-0.0014,0.0037
25500,33.7422,33.7422,76.7,-0.0013,0.0037
25560,33.7423,33.7423,76.7,-0.0012,0.0037
25620,33.7422,33.7422,76.7,-0.0013,0.0037
25680,33.7418,33.7418,76.7,-0.0017,0.0037
25740,33.7414,33.7414,76.7,-0.0021,0.0037
25800,33.7412,33.7412,76.7,-0.0023,0.0037
25860,33.7411,33.7411,76.7,-0.0024,0.0037
25920,33.7412,33.7412,76.7,-0.0023,0.0037
25980,33.7413,33.7413,76.7,-0.0022,0.0037
26040,33.7416,33.7416,76.7,-0.0019,0.0037
26100,33.7419,33.7419,76.7,-0.0016,0.0037
26160,33.7422,33.7422,76.7,-0.0013,0.0037
26220,33.7425,33.7425,76.7,-0.001,0.0037
26280,33.7427,33.7427,76.7,-0.0008,0.0037
26340,33.7428,33.7428,76.7,-0.0007,0.0037
26400,33.7428,33.7428,76.7,-0.0007,0.0037
26460,33.7428,33.7428,76.7,-0.0007,0.0037
26520,33.7426,33.7426,76.7,-0.0009,0.0037
26580,33.7425,33.7425,76.7,-0.001,0.0037
26640,33.7424,33.7424,76.7,-0.0011,0.0037
26700,33.7424,33.7424,76.7,-0.0011,0.0037
26760,33.7424,33.7424,76.7,-0.0011,0.0037
26820,33.7424,33.7424,76.7,-0.0011,0.0037
26880,33.7424,33.7424,76.7,-0.0011,0.0037
26940,33.7424,33.7424,76.7,-0.0011,0.0037
27000,33.7423,33.7423,76.7,-0.0012,0.0037
27060,33.7423,33.7423,76.7,-0.0012,0.0037
27120,33.7423,33.7423,76.7,-0.0012,0.0037
27180,33.7423,33.7423,76.7,-0.0012,0.0037
27240,33.7423,33.7423,76.7,-0.0012,0.0037
27300,33.7423,33.7423,76.7,-0.0012,0.0037
27360,33.7422,33.7422,76.7,-0.0013,0.0037
27420,33.7422,33.7422,76.7,-0.0013,0.0037
27480,33.7422,33.7422,76.7,-0.0013,0.0037
27540,33.7422,33.7422,76.7,-0.0013,0.0037
27600,33.7422,33.7422,76.7,-0.0013,0.0037
27660,33.7422,33.7422,76.7,-0.0013,0.0037
27720,33.7422,33.7422,76.7,-0.0013,0.0037
27780,33.7422,33.7422,76.7,-0.0013,0.0037
27840,33.7422,33.7422,76.7,-0.0013,0.0037
27900,33.7422,33.7422,76.7,-0.0013,0.0037
27960,33.7422,33.7422,76.7,-0.0013,0.0037
28020,33.7422,33.7422,76.7,-0.0013,0.0037
28080,33.7422,33.7422,76.7,-0.0013,0.0037
28140,33.7422,33.7422,76.7,-0.0013,0.0037
28200,33.7422,33.7422,76.7,-0.0013,0.0037
28260,33.7422,33.7422,76.7,-0.0013,0.0037
28320,33.7422,33.7422,76.7,-0.0013,0.0037
28380,33.7422,33.7422,76.7,-0.0013,0.0037
28440,33.7422,33.7422,76.7,-0.0013,0.0037
28500,33.7422,33.7422,76.7,-0.0013,0.0037
28560,33.7422,33.7422,76.7,-0.0013,0.0037
28620,33.7422,33.7422,76.7,-0.0013,0.0037
28680,33.7422,33.7422,76.7,-0.0013,0.0037
28740,33.7422,33.7422,76.7,-0.0013,0.0037
28800,33.7422,33.7422,76.7,-0.0013,0.0037
28860,33.7422,33.7422,76.7,-0.0013,0.0037
28920,33.7422,33.7422,76.7,-0.0013,0.0037
28980,33.7422,33.7422,76.7,-0.0013,0.0037
29040,33.7422,33.7422,76.7,-0.0013,0.0037
29100,33.7422,33.7422,76.7,-0.0013,0.0037
29160,33.7422,33.7422,76.7,-0.0013,0.0037
29220,33.7422,33.7422,76.7,-0.0013,0.0037
29280,33.7421,33.7421,76.7,-0.0014,0.0037
29340,33.7422,33.7422,76.7,-0.0013,0.0037
29400,33.7422,33.7422,76.7,-0.0013,0.0037
29460,33.7422,33.7422,76.7,-0.0013,0.0037
29520,33.7422,33.7422,76.7,-0.0013,0.0037
29580,33.7422,33.7422,76.7,-0.0013,0.0037
29640,33.7422,33.7422,76.7,-0.0013,0.0037
29700,33.7422,33.7422,76.7,-0.0013,0.0037
29760,33.7421,33.7421,76.7,-0.0014,0.0037
29820,33.7421,33.7421,76.7,-0.0014,0.0037
29880,33.7422,33.7422,76.7,-0.0013,0.0037
29940,33.7422,33.7422,76.7,-0.0013,0.0037
30000,33.7422,33.7422,76.7,-0.0013,0.0037
30060,33.7421,33.7421,76.7,-0.0014,0.0037
30120,33.7421,33.7421,76.7,-0.0014,0.0037
30180,33.7422,33.7422,76.7,-0.0013,0.0037
30240,33.7421,33.7421,76.7,-0.0014,0.0037
30300,33.7422,33.7422,76.7,-0.0013,0.0037
30360,33.7422,33.7422,76.7,-0.0013,0.0037
30420,33.7422,33.7422,76.7,-0.0013,0.0037
30480,33.7422,33.7422,76.7,-0.0013,0.0037
